[INFO] Motor 1, Actual_Vol: 685.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 0, Vel_Sp: 100, Vel: 10.0
[INFO] Motor 1, Actual_Vol: 3283.2857142857138, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 124, Vel_Sp: 100, Vel: 63.57142857142857
[INFO] Motor 1, Actual_Vol: 4300.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 125, Vel_Sp: 100, Vel: 63.33333333333333
[INFO] Motor 1, Actual_Vol: 3351.840707964604, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 126, Vel_Sp: 100, Vel: 63.097345132743364
[INFO] Motor 1, Actual_Vol: 4056.8061674008823, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 127, Vel_Sp: 100, Vel: 62.863436123348016
[INFO] Motor 1, Actual_Vol: 3397.894736842105, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 128, Vel_Sp: 100, Vel: 62.63157894736842
[INFO] Motor 1, Actual_Vol: 3532.1048034934483, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 129, Vel_Sp: 100, Vel: 62.40174672489083
[INFO] Motor 1, Actual_Vol: 3839.434782608694, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 130, Vel_Sp: 100, Vel: 62.17391304347826
[INFO] Motor 1, Actual_Vol: 3959.6233766233763, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 131, Vel_Sp: 100, Vel: 66.27705627705627
[INFO] Motor 1, Actual_Vol: 3416.0689655172428, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 132, Vel_Sp: 100, Vel: 66.03448275862068
[INFO] Motor 1, Actual_Vol: 4269.639484978541, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 133, Vel_Sp: 100, Vel: 65.79399141630901
[INFO] Motor 1, Actual_Vol: 3969.333333333332, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 134, Vel_Sp: 100, Vel: 65.55555555555554
[INFO] Motor 1, Actual_Vol: 3729.1489361702133, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 135, Vel_Sp: 100, Vel: 65.31914893617022
[INFO] Motor 1, Actual_Vol: 4344.0847457627115, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 136, Vel_Sp: 100, Vel: 65.08474576271186
[INFO] Motor 1, Actual_Vol: 4479.139240506329, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 137, Vel_Sp: 100, Vel: 64.85232067510549
[INFO] Motor 1, Actual_Vol: 3371.310924369749, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 138, Vel_Sp: 100, Vel: 64.6218487394958
[INFO] Motor 1, Actual_Vol: 3635.5983263598337, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 139, Vel_Sp: 100, Vel: 64.39330543933055
[INFO] Motor 1, Actual_Vol: 3525.000000000002, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 140, Vel_Sp: 100, Vel: 68.33333333333334
[INFO] Motor 1, Actual_Vol: 4261.477178423234, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 141, Vel_Sp: 100, Vel: 68.09128630705393
[INFO] Motor 1, Actual_Vol: 3554.0743801652898, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 142, Vel_Sp: 100, Vel: 67.85123966942149
[INFO] Motor 1, Actual_Vol: 3695.790123456789, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 143, Vel_Sp: 100, Vel: 67.61316872427983
[INFO] Motor 1, Actual_Vol: 3646.62295081967, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 144, Vel_Sp: 100, Vel: 67.37704918032787
[INFO] Motor 1, Actual_Vol: 4028.5714285714275, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 145, Vel_Sp: 100, Vel: 67.14285714285714
[INFO] Motor 1, Actual_Vol: 3612.634146341463, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 146, Vel_Sp: 100, Vel: 66.91056910569105
[INFO] Motor 1, Actual_Vol: 3836.8097165991894, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 147, Vel_Sp: 100, Vel: 66.68016194331983
[INFO] Motor 1, Actual_Vol: 4296.096774193547, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 148, Vel_Sp: 100, Vel: 66.45161290322581
[INFO] Motor 1, Actual_Vol: 4555.493975903613, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 149, Vel_Sp: 100, Vel: 66.22489959839358
[INFO] Motor 1, Actual_Vol: 3569.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 150, Vel_Sp: 100, Vel: 66.0
[INFO] Motor 1, Actual_Vol: 3664.657370517929, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 151, Vel_Sp: 100, Vel: 69.7609561752988
[INFO] Motor 1, Actual_Vol: 4356.428571428571, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 152, Vel_Sp: 100, Vel: 69.52380952380952
[INFO] Motor 1, Actual_Vol: 4304.312252964426, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 153, Vel_Sp: 100, Vel: 69.28853754940712
[INFO] Motor 1, Actual_Vol: 3724.3070866141716, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 154, Vel_Sp: 100, Vel: 69.05511811023622
[INFO] Motor 1, Actual_Vol: 4689.411764705881, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 155, Vel_Sp: 100, Vel: 68.8235294117647
[INFO] Motor 1, Actual_Vol: 4151.625, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 156, Vel_Sp: 100, Vel: 68.59375
[INFO] Motor 1, Actual_Vol: 3701.945525291827, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 157, Vel_Sp: 100, Vel: 68.3657587548638
[INFO] Motor 1, Actual_Vol: 3507.3720930232557, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 158, Vel_Sp: 100, Vel: 68.13953488372093
[INFO] Motor 1, Actual_Vol: 4242.9034749034745, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 159, Vel_Sp: 100, Vel: 67.91505791505791
[INFO] Motor 1, Actual_Vol: 4600.307692307693, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 160, Vel_Sp: 100, Vel: 71.53846153846153
[INFO] Motor 1, Actual_Vol: 4397.160919540231, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 161, Vel_Sp: 100, Vel: 71.30268199233717
[INFO] Motor 1, Actual_Vol: 4488.12213740458, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 162, Vel_Sp: 100, Vel: 71.06870229007633
[INFO] Motor 1, Actual_Vol: 3964.1901140684404, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 163, Vel_Sp: 100, Vel: 70.83650190114068
[INFO] Motor 1, Actual_Vol: 4710.363636363638, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 164, Vel_Sp: 100, Vel: 70.6060606060606
[INFO] Motor 1, Actual_Vol: 4462.6415094339645, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 165, Vel_Sp: 100, Vel: 70.37735849056602
[INFO] Motor 1, Actual_Vol: 3756.022556390977, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 166, Vel_Sp: 100, Vel: 70.15037593984962
[INFO] Motor 1, Actual_Vol: 4269.505617977527, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 167, Vel_Sp: 100, Vel: 69.9250936329588
[INFO] Motor 1, Actual_Vol: 4652.0895522388055, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 168, Vel_Sp: 100, Vel: 69.70149253731343
[INFO] Motor 1, Actual_Vol: 4078.773234200744, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 169, Vel_Sp: 100, Vel: 69.47955390334573
[INFO] Motor 1, Actual_Vol: 4249.555555555555, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 170, Vel_Sp: 100, Vel: 69.25925925925925
[INFO] Motor 1, Actual_Vol: 4342.8376383763825, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 171, Vel_Sp: 100, Vel: 72.73062730627305
[INFO] Motor 1, Actual_Vol: 3960.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 172, Vel_Sp: 100, Vel: 72.5
[INFO] Motor 1, Actual_Vol: 4910.263736263734, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 173, Vel_Sp: 100, Vel: 72.27106227106226
[INFO] Motor 1, Actual_Vol: 4125.6277372262775, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 174, Vel_Sp: 100, Vel: 72.04379562043795
[INFO] Motor 1, Actual_Vol: 4028.090909090908, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 175, Vel_Sp: 100, Vel: 71.81818181818181
[INFO] Motor 1, Actual_Vol: 4348.652173913044, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 176, Vel_Sp: 100, Vel: 71.59420289855072
[INFO] Motor 1, Actual_Vol: 3946.310469314076, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 177, Vel_Sp: 100, Vel: 71.37184115523465
[INFO] Motor 1, Actual_Vol: 4487.064748201439, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 178, Vel_Sp: 100, Vel: 71.15107913669064
[INFO] Motor 1, Actual_Vol: 4121.913978494622, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 179, Vel_Sp: 100, Vel: 70.93189964157705
[INFO] Motor 1, Actual_Vol: 4290.857142857143, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 180, Vel_Sp: 100, Vel: 70.71428571428571
[INFO] Motor 1, Actual_Vol: 4139.416370106763, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 181, Vel_Sp: 100, Vel: 74.05693950177935
[INFO] Motor 1, Actual_Vol: 4259.787234042553, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 182, Vel_Sp: 100, Vel: 73.82978723404256
[INFO] Motor 1, Actual_Vol: 4547.254416961128, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 183, Vel_Sp: 100, Vel: 73.60424028268551
[INFO] Motor 1, Actual_Vol: 4234.816901408452, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 184, Vel_Sp: 100, Vel: 73.38028169014085
[INFO] Motor 1, Actual_Vol: 4374.473684210527, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 185, Vel_Sp: 100, Vel: 73.15789473684211
[INFO] Motor 1, Actual_Vol: 4071.2237762237764, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 186, Vel_Sp: 100, Vel: 72.93706293706293
[INFO] Motor 1, Actual_Vol: 4593.066202090595, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 187, Vel_Sp: 100, Vel: 72.71777003484321
[INFO] Motor 1, Actual_Vol: 3980.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 188, Vel_Sp: 100, Vel: 72.5
[INFO] Motor 1, Actual_Vol: 4603.636678200692, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 189, Vel_Sp: 100, Vel: 75.74394463667821
[INFO] Motor 1, Actual_Vol: 4678.03448275862, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 190, Vel_Sp: 100, Vel: 75.51724137931035
[INFO] Motor 1, Actual_Vol: 3955.5257731958773, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 191, Vel_Sp: 100, Vel: 75.29209621993128
[INFO] Motor 1, Actual_Vol: 4388.109589041098, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 192, Vel_Sp: 100, Vel: 75.06849315068493
[INFO] Motor 1, Actual_Vol: 4638.784982935154, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 193, Vel_Sp: 100, Vel: 74.84641638225257
[INFO] Motor 1, Actual_Vol: 4194.551020408162, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 194, Vel_Sp: 100, Vel: 74.62585034013605
[INFO] Motor 1, Actual_Vol: 3955.406779661018, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 195, Vel_Sp: 100, Vel: 74.40677966101696
[INFO] Motor 1, Actual_Vol: 4641.35135135135, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 196, Vel_Sp: 100, Vel: 74.1891891891892
[INFO] Motor 1, Actual_Vol: 4073.383838383841, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 197, Vel_Sp: 100, Vel: 73.97306397306397
[INFO] Motor 1, Actual_Vol: 4233.503355704699, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 198, Vel_Sp: 100, Vel: 73.75838926174497
[INFO] Motor 1, Actual_Vol: 4787.377926421406, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 199, Vel_Sp: 100, Vel: 76.88963210702342
[INFO] Motor 1, Actual_Vol: 4243.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 200, Vel_Sp: 100, Vel: 76.66666666666667
[INFO] Motor 1, Actual_Vol: 4537.710963455149, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 201, Vel_Sp: 100, Vel: 76.44518272425249
[INFO] Motor 1, Actual_Vol: 4640.509933774836, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 202, Vel_Sp: 100, Vel: 76.22516556291392
[INFO] Motor 1, Actual_Vol: 5155.396039603962, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 203, Vel_Sp: 100, Vel: 76.00660066006601
[INFO] Motor 1, Actual_Vol: 4641.36842105263, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 204, Vel_Sp: 100, Vel: 75.78947368421053
[INFO] Motor 1, Actual_Vol: 4256.426229508197, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 205, Vel_Sp: 100, Vel: 75.57377049180327
[INFO] Motor 1, Actual_Vol: 4542.568627450979, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 206, Vel_Sp: 100, Vel: 75.359477124183
[INFO] Motor 1, Actual_Vol: 4655.794788273615, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 207, Vel_Sp: 100, Vel: 75.14657980456026
[INFO] Motor 1, Actual_Vol: 4424.103896103894, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 208, Vel_Sp: 100, Vel: 74.93506493506493
[INFO] Motor 1, Actual_Vol: 4811.495145631066, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 209, Vel_Sp: 100, Vel: 74.72491909385113
[INFO] Motor 1, Actual_Vol: 4793.516129032258, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 210, Vel_Sp: 100, Vel: 77.74193548387098
[INFO] Motor 1, Actual_Vol: 5245.446945337622, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 211, Vel_Sp: 100, Vel: 77.52411575562701
[INFO] Motor 1, Actual_Vol: 4576.461538461539, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 212, Vel_Sp: 100, Vel: 77.3076923076923
[INFO] Motor 1, Actual_Vol: 4640.559105431308, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 213, Vel_Sp: 100, Vel: 77.09265175718849
[INFO] Motor 1, Actual_Vol: 4103.738853503182, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 214, Vel_Sp: 100, Vel: 76.87898089171975
[INFO] Motor 1, Actual_Vol: 4190.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 215, Vel_Sp: 100, Vel: 76.66666666666667
[INFO] Motor 1, Actual_Vol: 4608.341772151896, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 216, Vel_Sp: 100, Vel: 76.45569620253164
[INFO] Motor 1, Actual_Vol: 4009.763406940063, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 217, Vel_Sp: 100, Vel: 76.24605678233438
[INFO] Motor 1, Actual_Vol: 4088.264150943396, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 218, Vel_Sp: 100, Vel: 76.0377358490566
[INFO] Motor 1, Actual_Vol: 4950.931034482757, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 219, Vel_Sp: 100, Vel: 78.9655172413793
[INFO] Motor 1, Actual_Vol: 5205.0, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 220, Vel_Sp: 100, Vel: 78.75
[INFO] Motor 1, Actual_Vol: 5302.149532710282, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 221, Vel_Sp: 100, Vel: 78.53582554517133
[INFO] Motor 1, Actual_Vol: 5128.378881987581, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 222, Vel_Sp: 100, Vel: 78.32298136645963
[INFO] Motor 1, Actual_Vol: 5285.687306501546, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 223, Vel_Sp: 100, Vel: 78.11145510835914
[INFO] Motor 1, Actual_Vol: 4857.074074074073, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 224, Vel_Sp: 100, Vel: 77.90123456790123
[INFO] Motor 1, Actual_Vol: 4520.538461538461, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 225, Vel_Sp: 100, Vel: 77.6923076923077
[INFO] Motor 1, Actual_Vol: 5140.079754601229, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 226, Vel_Sp: 100, Vel: 77.48466257668711
[INFO] Motor 1, Actual_Vol: 4041.697247706423, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 227, Vel_Sp: 100, Vel: 77.2782874617737
[INFO] Motor 1, Actual_Vol: 4599.390243902439, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 228, Vel_Sp: 100, Vel: 77.07317073170731
[INFO] Motor 1, Actual_Vol: 5032.52887537994, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 229, Vel_Sp: 100, Vel: 79.90881458966565
[INFO] Motor 1, Actual_Vol: 5066.81818181818, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 230, Vel_Sp: 100, Vel: 79.69696969696969
[INFO] Motor 1, Actual_Vol: 5217.184290030211, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 231, Vel_Sp: 100, Vel: 79.48640483383686
[INFO] Motor 1, Actual_Vol: 4636.626506024095, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 232, Vel_Sp: 100, Vel: 79.27710843373494
[INFO] Motor 1, Actual_Vol: 4770.144144144146, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 233, Vel_Sp: 100, Vel: 79.06906906906906
[INFO] Motor 1, Actual_Vol: 5240.736526946108, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 234, Vel_Sp: 100, Vel: 78.86227544910179
[INFO] Motor 1, Actual_Vol: 4365.4029850746265, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 235, Vel_Sp: 100, Vel: 78.65671641791045
[INFO] Motor 1, Actual_Vol: 5259.142857142855, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 236, Vel_Sp: 100, Vel: 78.45238095238095
[INFO] Motor 1, Actual_Vol: 4144.955489614244, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 237, Vel_Sp: 100, Vel: 78.24925816023739
[INFO] Motor 1, Actual_Vol: 4663.840236686392, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 238, Vel_Sp: 100, Vel: 78.04733727810651
[INFO] Motor 1, Actual_Vol: 4718.787610619467, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 239, Vel_Sp: 100, Vel: 80.79646017699115
[INFO] Motor 1, Actual_Vol: 5168.2941176470595, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 240, Vel_Sp: 100, Vel: 80.58823529411764
[INFO] Motor 1, Actual_Vol: 4616.8739002932525, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 241, Vel_Sp: 100, Vel: 80.38123167155425
[INFO] Motor 1, Actual_Vol: 5405.526315789473, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 242, Vel_Sp: 100, Vel: 80.17543859649122
[INFO] Motor 1, Actual_Vol: 4408.250728862971, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 243, Vel_Sp: 100, Vel: 79.97084548104955
[INFO] Motor 1, Actual_Vol: 4683.046511627905, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 244, Vel_Sp: 100, Vel: 79.76744186046513
[INFO] Motor 1, Actual_Vol: 4895.91304347826, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 245, Vel_Sp: 100, Vel: 79.56521739130436
[INFO] Motor 1, Actual_Vol: 4712.849710982657, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 246, Vel_Sp: 100, Vel: 79.36416184971098
[INFO] Motor 1, Actual_Vol: 4369.8559077809805, Brake: 1, Gear: 1, I_max: 1000, I: 100, kD: 0, kI: 0, kP: 1.0, Slew: 40, Time: 247, Vel_Sp: 100, Vel: 79.164265129683
